"cd4","cd8b","cd3","cd8","leaf.code","cluster.id","in.core"
270,196,159,117,67,4,0
174,43,132,203,32,1,0
196,114,55,120,32,1,0
316,261,189,280,32,1,0
241,210,140,76,32,1,0
264,263,133,251,32,1,0
89,66,71,141,32,1,0
208,211,170,206,67,4,0
304,287,231,247,67,4,0
185,161,150,82,66,2,0
203,190,183,209,67,4,0
295,187,82,168,32,1,0
268,156,189,190,66,2,0
134,105,50,588,5,6,1
238,337,282,656,6,8,0
390,428,356,722,6,8,1
64,44,46,481,5,6,1
487,290,421,295,17,7,0
304,279,255,249,67,4,0
227,215,185,189,67,4,0
111,28,115,165,32,1,0
118,102,39,253,32,1,0
267,231,60,263,32,1,0
245,47,224,205,9,3,1
231,116,36,192,32,1,0
415,94,279,125,9,3,1
344,281,277,99,66,2,0
227,183,205,202,67,4,0
389,360,242,331,17,7,0
128,172,89,539,5,6,0
170,149,146,169,32,1,0
263,182,122,136,32,1,1
133,164,67,383,5,6,0
379,268,168,253,17,7,0
144,462,297,697,7,5,1
276,263,222,250,67,4,0
161,109,87,279,32,1,0
372,310,282,298,17,7,0
284,330,416,571,6,8,0
207,139,124,141,32,1,0
208,189,180,81,66,2,0
245,144,22,175,32,1,0
342,463,325,737,6,8,1
127,49,46,169,32,1,0
360,126,382,216,9,3,0
293,195,199,248,66,2,0
287,449,349,717,6,8,1
145,19,63,483,5,6,0
232,185,58,305,32,1,0
212,182,77,227,32,1,0
380,332,292,321,17,7,0
289,187,63,147,32,1,0
266,215,186,96,67,4,0
324,168,127,239,66,2,0
288,203,82,158,32,1,0
375,322,283,329,17,7,0
302,160,157,177,66,2,0
170,302,227,647,7,5,1
140,150,493,188,9,3,0
432,465,392,644,6,8,1
454,329,282,312,17,7,0
245,178,132,210,32,1,1
227,216,157,225,67,4,0
279,231,142,214,32,1,0
291,10,114,102,66,2,0
272,202,193,167,67,4,0
406,316,266,350,17,7,1
254,221,137,254,32,1,1
166,88,27,506,5,6,1
187,179,112,622,5,6,0
190,94,94,417,5,6,1
239,173,172,181,66,2,0
292,216,221,224,66,2,0
298,118,264,69,9,3,0
182,143,130,184,32,1,0
361,43,322,97,9,3,1
273,249,184,131,67,4,0
399,509,399,806,6,8,1
561,284,574,324,17,7,0
227,90,81,106,32,1,0
165,170,177,101,66,2,0
260,137,188,199,66,2,0
464,440,405,640,6,8,1
394,108,363,68,9,3,0
89,160,470,83,9,3,0
325,222,134,251,66,2,0
371,322,255,336,17,7,1
300,196,152,132,67,4,0
350,39,298,127,9,3,1
275,508,339,754,6,8,1
253,130,107,76,32,1,0
188,70,129,79,32,1,0
349,451,333,654,6,8,1
280,247,170,209,32,1,0
272,268,216,257,67,4,0
90,178,101,573,5,6,0
256,219,180,127,67,4,0
256,175,94,309,32,1,0
274,187,169,219,66,2,0
188,211,142,278,32,1,0
266,175,173,119,67,4,0
186,98,37,92,32,1,0
310,288,230,279,67,4,0
257,163,151,204,32,1,0
208,188,138,162,32,1,0
251,160,175,133,67,4,0
165,96,478,559,7,5,0
220,208,169,138,67,4,0
280,460,291,697,6,8,1
243,107,109,214,32,1,0
242,87,62,184,32,1,0
344,301,221,280,66,2,0
230,151,522,133,9,3,0
374,324,269,311,17,7,1
286,100,143,143,66,2,0
363,261,256,257,17,7,0
262,201,123,118,32,1,0
228,184,70,199,32,1,1
406,356,279,363,17,7,0
128,61,48,183,32,1,0
224,190,134,174,32,1,0
276,136,157,198,32,1,0
124,120,86,198,32,1,0
149,57,111,150,32,1,0
103,97,117,58,32,1,0
82,417,328,677,7,5,1
386,328,294,342,17,7,0
260,122,42,206,32,1,0
355,169,65,233,32,1,0
230,197,135,7,32,1,0
311,237,136,258,32,1,0
367,80,171,163,9,3,0
301,251,250,350,66,2,0
355,265,260,321,17,7,0
263,174,95,177,32,1,1
286,201,176,282,66,2,0
108,452,271,725,7,5,1
352,78,324,167,9,3,1
320,123,194,216,66,2,0
395,411,322,673,6,8,1
257,166,113,249,32,1,0
302,205,194,144,67,4,0
320,338,302,725,6,8,0
248,211,91,213,32,1,1
277,231,199,189,67,4,0
296,173,51,233,32,1,0
243,243,201,352,66,2,0
176,39,340,156,9,3,0
288,113,53,88,32,1,0
238,140,105,221,32,1,0
147,35,92,148,32,1,0
381,298,244,296,17,7,1
248,206,206,185,67,4,0
434,331,285,301,17,7,0
196,142,152,125,32,1,0
292,207,148,354,32,1,0
134,184,54,193,32,1,0
323,257,229,245,66,2,0
351,281,158,387,32,1,0
459,386,374,445,17,7,0
265,155,137,165,66,2,0
367,78,237,70,9,3,0
90,44,213,585,5,6,0
213,164,150,225,32,1,0
174,128,45,538,5,6,1
244,176,232,268,66,2,0
256,169,125,66,66,2,0
325,148,272,131,9,3,0
298,209,193,220,66,2,0
538,436,440,335,17,7,0
325,226,166,262,66,2,0
249,159,206,181,66,2,0
145,87,9,368,5,6,1
169,73,122,612,5,6,0
291,153,148,210,32,1,0
251,193,78,130,32,1,0
252,201,151,251,66,2,0
437,436,384,655,6,8,1
228,146,164,139,66,2,0
354,301,183,226,66,2,0
299,238,163,249,17,7,1
144,66,385,192,9,3,0
132,369,226,710,7,5,1
551,511,489,758,6,8,0
428,37,379,137,9,3,0
222,142,198,15,66,2,0
379,157,356,224,9,3,1
363,232,203,269,66,2,0
315,268,205,228,66,2,0
280,181,171,192,66,2,0
159,5,365,69,9,3,0
467,219,521,277,17,7,0
68,9,104,207,32,1,0
264,219,94,227,32,1,0
146,247,188,679,7,5,0
120,164,23,610,5,6,0
366,318,243,330,17,7,1
224,203,178,160,67,4,0
240,122,155,179,32,1,0
145,341,209,620,7,5,1
262,135,125,266,32,1,0
307,156,204,137,67,4,0
217,183,149,204,32,1,0
325,219,220,309,66,2,0
248,144,50,208,32,1,0
276,115,237,262,66,2,0
293,272,188,243,67,4,0
386,312,264,276,17,7,1
369,66,352,194,9,3,1
82,75,405,637,7,5,0
160,388,213,653,7,5,1
127,98,128,160,32,1,0
221,169,147,276,66,2,0
215,169,126,126,66,2,0
301,223,109,273,32,1,0
292,223,35,194,32,1,0
304,171,186,226,66,2,0
363,469,354,723,6,8,1
306,119,159,213,32,1,0
209,183,143,134,32,1,0
235,216,166,281,67,4,0
301,261,223,284,66,2,0
249,236,147,284,32,1,0
275,147,158,212,32,1,0
140,126,41,472,5,6,1
287,194,106,168,32,1,0
179,122,61,274,32,1,0
496,104,493,99,9,3,0
415,465,371,697,6,8,1
332,449,319,661,6,8,1
263,235,158,255,32,1,0
412,214,274,219,66,2,0
367,256,206,144,66,2,0
210,56,67,570,5,6,0
71,6,409,503,5,6,0
392,98,361,124,9,3,0
478,402,406,385,17,7,0
147,455,328,640,7,5,1
281,149,141,189,32,1,0
167,5,35,555,5,6,0
315,171,196,175,66,2,0
280,183,194,104,67,4,0
442,370,308,650,6,8,0
306,147,127,236,32,1,0
511,238,398,166,17,7,0
121,81,43,252,32,1,0
285,119,180,193,66,2,0
257,171,109,138,32,1,1
269,181,85,208,32,1,0
122,48,99,609,5,6,0
248,186,136,375,32,1,0
334,177,240,361,66,2,0
309,210,122,221,66,2,0
340,10,128,43,66,2,0
301,181,138,228,66,2,0
249,214,176,129,67,4,0
106,78,39,203,32,1,0
337,274,253,292,66,2,0
287,208,162,58,66,2,0
235,178,159,159,32,1,0
252,178,122,198,32,1,1
415,290,255,360,17,7,0
275,150,150,191,66,2,0
264,192,153,199,66,2,1
245,178,128,145,66,2,1
237,165,107,189,32,1,1
288,298,200,477,17,7,0
156,218,11,431,5,6,0
293,97,162,189,32,1,0
67,104,493,223,9,3,0
338,24,211,156,9,3,0
273,200,187,230,66,2,1
151,218,165,173,67,4,0
314,180,97,131,32,1,0
384,9,269,183,9,3,0
332,225,128,229,66,2,0
340,165,306,445,17,7,0
178,196,82,101,32,1,0
111,125,60,60,32,1,0
281,66,136,189,32,1,0
334,213,282,252,66,2,0
402,84,378,136,9,3,0
312,190,145,237,66,2,0
338,39,342,135,9,3,0
207,144,50,131,32,1,0
338,415,204,662,6,8,0
305,238,112,230,66,2,0
293,271,202,319,66,2,0
130,321,190,624,7,5,1
217,95,130,168,32,1,0
281,207,136,188,66,2,0
479,261,456,293,17,7,0
119,95,61,527,5,6,1
295,215,176,240,32,1,1
255,194,44,257,32,1,0
209,181,87,109,32,1,0
275,27,182,173,9,3,0
272,199,108,197,32,1,1
277,197,100,236,32,1,0
272,248,172,256,32,1,0
151,398,201,671,7,5,1
221,173,67,199,32,1,0
412,183,328,227,66,2,0
271,244,219,278,66,2,0
114,139,123,390,5,6,0
220,171,131,79,66,2,0
219,199,100,130,32,1,0
417,234,418,186,17,7,0
127,130,12,374,5,6,0
86,77,133,312,32,1,0
346,249,190,288,66,2,0
555,494,509,644,6,8,0
259,156,119,29,66,2,0
186,105,81,539,5,6,1
344,115,273,215,9,3,1
327,223,162,243,66,2,0
404,326,259,397,17,7,0
238,172,130,86,66,2,0
138,24,50,475,5,6,0
237,183,77,220,32,1,0
201,169,79,146,32,1,0
239,158,130,239,32,1,0
107,200,225,697,7,5,0
413,310,270,342,17,7,1
511,333,425,323,17,7,0
331,214,91,130,32,1,0
366,282,205,317,17,7,0
256,158,67,158,32,1,0
169,166,144,150,32,1,0
317,417,295,667,6,8,1
127,103,106,440,5,6,1
451,489,412,654,6,8,1
250,132,85,102,32,1,0
304,243,161,239,17,7,1
302,292,162,309,66,2,0
427,62,283,214,9,3,0
209,181,129,259,32,1,0
235,183,133,189,32,1,1
452,260,325,293,17,7,0
310,215,56,242,32,1,0
213,197,96,161,32,1,0
371,173,250,112,66,2,0
217,76,130,175,32,1,0
354,267,201,281,66,2,0
342,135,244,160,9,3,0
162,81,454,352,9,3,0
346,115,300,187,9,3,1
257,192,116,163,32,1,1
315,200,158,168,66,2,0
311,289,242,321,66,2,0
377,155,284,201,9,3,1
252,169,175,173,67,4,0
507,421,390,371,17,7,0
269,209,170,28,66,2,0
349,283,155,277,17,7,0
238,162,126,118,66,2,0
67,60,385,508,5,6,0
484,348,425,757,6,8,0
107,75,26,341,5,6,1
240,25,177,143,32,1,0
270,165,187,206,66,2,0
119,154,16,629,5,6,0
324,253,179,239,17,7,1
298,214,207,233,66,2,0
379,493,413,789,6,8,1
42,311,188,671,7,5,1
283,248,158,322,32,1,0
465,218,287,227,17,7,0
237,182,124,186,32,1,1
120,227,209,572,7,5,0
289,195,114,179,32,1,0
271,241,199,263,67,4,0
305,184,80,152,32,1,0
224,200,75,169,32,1,0
217,145,114,153,32,1,0
398,201,385,213,66,2,0
87,336,263,607,7,5,1
462,108,433,119,9,3,0
382,84,210,135,9,3,0
311,273,166,174,66,2,0
302,270,232,290,66,2,0
148,3,49,50,32,1,0
262,217,165,195,67,4,1
367,299,261,317,17,7,1
413,334,271,340,17,7,0
163,85,401,64,9,3,0
304,266,189,337,66,2,0
323,171,136,178,66,2,0
141,287,89,153,32,1,0
358,303,248,314,17,7,1
277,182,182,123,67,4,0
239,218,59,136,32,1,0
420,349,314,318,17,7,0
267,134,69,226,32,1,0
332,272,195,266,17,7,1
239,251,236,250,67,4,0
188,168,144,162,32,1,0
100,157,120,468,5,6,0
353,319,267,289,17,7,0
237,53,95,231,32,1,0
366,280,210,278,17,7,0
393,351,264,377,17,7,0
373,224,119,216,66,2,0
291,248,237,246,66,2,0
298,166,106,258,32,1,0
284,185,219,147,67,4,0
373,209,142,270,66,2,0
280,229,105,238,32,1,0
305,314,242,338,66,2,0
230,168,121,156,32,1,1
346,165,257,328,66,2,0
418,338,320,340,17,7,0
169,132,162,190,32,1,0
214,66,90,162,32,1,0
116,70,65,84,32,1,0
289,244,230,206,67,4,0
419,67,398,87,9,3,0
185,149,34,132,32,1,0
245,228,130,254,32,1,0
404,5,339,120,9,3,0
123,95,79,459,5,6,1
436,559,443,776,6,8,1
300,194,109,210,32,1,0
163,157,21,232,32,1,0
270,242,212,217,67,4,0
243,159,143,163,66,2,0
297,219,158,289,32,1,0
271,228,161,215,67,4,1
92,124,37,239,32,1,0
456,362,314,348,17,7,0
226,186,143,218,32,1,1
221,167,160,176,32,1,0
327,204,177,277,66,2,0
246,228,115,213,32,1,0
64,25,86,309,32,1,0
211,164,182,143,32,1,0
301,102,106,228,32,1,0
94,100,98,62,32,1,0
282,203,157,218,66,2,1
217,79,50,596,5,6,0
285,180,59,167,32,1,0
268,143,152,159,66,2,0
352,275,196,339,66,2,0
269,200,105,220,32,1,0
236,229,191,206,67,4,0
280,109,112,265,32,1,0
309,210,245,238,66,2,0
276,205,186,167,67,4,0
104,417,227,722,7,5,1
241,170,173,180,66,2,0
208,132,302,17,66,2,0
227,239,190,182,67,4,0
386,255,223,339,17,7,0
303,237,240,218,66,2,0
268,248,215,163,67,4,0
388,362,278,606,6,8,0
301,444,296,684,6,8,1
230,124,27,202,32,1,0
250,240,194,310,66,2,0
243,191,74,200,32,1,0
390,306,235,293,17,7,0
427,381,363,431,17,7,0
227,117,107,258,32,1,0
317,256,111,297,32,1,0
363,269,168,214,66,2,0
264,127,96,165,32,1,0
370,451,357,723,6,8,1
268,248,89,160,32,1,0
532,408,445,529,6,8,0
421,255,315,254,17,7,0
217,130,105,177,32,1,0
244,184,95,141,32,1,0
243,250,139,217,67,4,0
205,191,141,121,66,2,0
132,101,9,134,32,1,0
172,92,47,160,32,1,0
200,168,167,201,32,1,0
169,419,283,644,7,5,1
355,319,362,458,17,7,0
322,256,218,208,66,2,0
91,72,127,299,32,1,0
306,189,174,208,66,2,0
141,137,51,226,32,1,0
238,188,134,124,66,2,0
374,329,256,377,17,7,0
416,475,422,751,6,8,1
312,197,162,122,67,4,0
201,155,178,106,66,2,0
426,463,321,713,6,8,1
326,288,219,293,66,2,0
432,355,299,388,17,7,0
247,175,143,155,66,2,0
258,170,100,184,32,1,1
243,193,109,194,32,1,1
329,276,235,314,66,2,0
399,286,253,296,17,7,0
455,21,327,140,9,3,0
280,119,113,245,32,1,0
284,178,171,176,66,2,0
258,169,116,134,32,1,1
289,204,153,274,32,1,0
297,262,201,257,67,4,0
504,65,361,316,9,3,0
210,120,96,86,32,1,0
228,143,104,146,32,1,0
247,197,112,129,32,1,1
407,443,364,766,6,8,1
320,218,120,308,66,2,0
181,62,18,488,5,6,0
247,156,101,155,32,1,0
285,273,404,385,17,7,0
202,280,145,365,32,1,0
294,239,158,211,67,4,0
325,302,212,238,67,4,0
340,236,306,339,17,7,0
338,491,385,768,6,8,1
399,491,394,809,6,8,1
344,279,229,311,66,2,0
316,180,175,199,66,2,0
340,381,294,681,6,8,1
470,540,423,826,6,8,1
239,198,152,300,66,2,0
159,104,131,76,66,2,0
360,268,221,331,66,2,0
283,211,121,219,66,2,0
346,290,213,275,66,2,0
390,260,270,333,17,7,0
266,257,219,634,6,8,0
163,124,5,188,32,1,0
393,342,519,294,17,7,0
203,162,16,255,32,1,0
303,251,206,247,66,2,0
252,92,133,158,32,1,0
404,353,288,338,17,7,0
44,345,148,599,7,5,0
488,398,314,434,17,7,0
175,77,127,20,32,1,0
268,184,148,250,32,1,0
299,146,194,109,67,4,0
334,278,252,288,66,2,0
290,169,106,159,32,1,0
123,66,65,616,5,6,0
211,178,82,135,32,1,0
158,383,259,596,7,5,1
238,187,139,212,32,1,1
78,86,41,396,5,6,1
273,165,191,175,67,4,0
256,224,283,406,66,2,0
257,203,68,222,32,1,0
454,354,279,392,17,7,0
544,419,518,367,17,7,0
327,277,235,248,66,2,0
289,194,152,256,32,1,0
368,181,125,195,66,2,0
352,270,218,256,17,7,1
257,198,124,237,32,1,1
448,272,321,300,17,7,0
166,116,30,120,32,1,0
133,406,235,699,7,5,1
93,29,1,542,5,6,1
261,179,190,72,66,2,0
194,131,168,138,32,1,0
258,251,141,266,32,1,0
268,193,32,268,32,1,0
235,214,171,213,67,4,1
311,280,195,282,66,2,0
268,135,129,39,66,2,0
458,409,383,393,17,7,0
203,96,398,46,9,3,0
343,172,220,97,67,4,0
259,132,185,197,66,2,0
273,237,34,212,32,1,0
197,11,68,344,5,6,0
331,237,152,270,66,2,0
290,251,158,245,17,7,0
223,197,144,57,66,2,0
378,280,215,235,17,7,0
210,164,122,43,32,1,0
57,203,200,529,7,5,0
174,171,110,219,32,1,0
152,129,93,522,5,6,1
234,151,35,113,32,1,0
400,361,324,422,17,7,0
238,199,102,169,32,1,1
322,280,222,289,66,2,0
261,209,188,187,67,4,0
236,250,89,172,32,1,0
118,277,214,602,7,5,1
473,499,538,642,6,8,0
237,154,52,150,32,1,0
455,541,418,821,6,8,1
203,212,176,206,67,4,0
458,61,405,178,9,3,0
267,217,165,280,32,1,0
250,228,129,212,32,1,0
456,420,456,437,17,7,0
274,177,174,168,67,4,0
342,319,263,253,66,2,0
433,525,399,721,6,8,1
270,230,119,149,32,1,0
431,365,286,377,17,7,0
306,213,142,152,66,2,0
217,184,57,223,32,1,0
254,167,126,74,66,2,0
291,176,121,103,66,2,0
90,146,74,203,32,1,0
196,132,90,164,32,1,0
102,23,4,240,32,1,0
367,278,235,258,17,7,0
384,540,404,769,6,8,1
285,109,338,62,9,3,0
524,322,371,298,17,7,0
186,494,121,286,67,4,0
242,168,98,129,32,1,1
469,396,325,664,6,8,0
131,49,397,220,9,3,0
306,274,186,275,32,1,0
272,189,108,183,32,1,1
268,232,157,287,32,1,1
396,328,270,371,17,7,1
252,142,111,105,32,1,0
276,181,103,252,32,1,0
333,85,256,14,9,3,0
206,132,118,193,32,1,0
178,11,279,194,9,3,0
133,142,103,137,32,1,0
349,269,225,266,17,7,1
268,48,336,138,9,3,0
369,316,260,303,17,7,1
273,125,242,135,9,3,1
310,191,172,209,66,2,0
248,124,86,200,32,1,0
78,249,161,591,7,5,0
116,137,167,444,5,6,1
236,223,148,633,5,6,0
134,172,127,564,5,6,0
238,180,143,120,66,2,0
233,184,62,161,32,1,0
290,411,284,728,6,8,1
207,167,41,252,32,1,0
257,170,135,127,66,2,1
407,38,355,225,9,3,0
145,85,9,453,5,6,1
143,551,523,677,7,5,0
313,81,114,219,32,1,0
323,192,157,146,66,2,0
297,193,103,221,32,1,0
198,201,245,420,66,2,0
169,21,73,587,5,6,0
234,200,162,12,66,2,0
288,162,307,109,9,3,0
165,150,94,167,32,1,0
252,188,123,197,32,1,1
75,3,63,459,5,6,0
321,201,124,123,32,1,0
122,47,410,127,9,3,0
361,118,228,165,9,3,0
376,324,345,349,17,7,0
238,144,145,158,32,1,0
271,276,228,336,66,2,0
289,180,169,239,66,2,0
529,273,434,260,17,7,0
162,45,107,154,32,1,0
265,274,207,305,66,2,0
71,47,98,286,32,1,0
185,171,181,272,32,1,0
98,16,47,286,32,1,0
268,186,167,255,66,2,0
227,191,128,198,32,1,1
480,350,301,386,17,7,0
298,533,372,746,6,8,1
410,93,336,85,9,3,1
296,268,261,404,66,2,0
259,196,72,135,32,1,0
265,219,184,296,66,2,0
309,246,159,225,17,7,1
395,351,301,359,17,7,0
260,222,194,220,67,4,0
290,160,277,158,9,3,0
456,370,371,382,17,7,0
294,181,147,283,66,2,0
305,197,163,241,66,2,0
135,170,85,462,5,6,1
168,72,556,450,9,3,0
411,312,239,270,17,7,0
185,163,35,19,32,1,0
354,64,284,206,9,3,1
92,115,44,414,5,6,1
284,229,236,246,66,2,0
287,266,419,219,9,3,0
302,291,235,673,6,8,0
338,125,228,191,66,2,0
319,45,279,158,9,3,1
298,253,192,341,66,2,0
390,318,267,331,17,7,1
116,58,88,550,5,6,0
354,81,236,166,9,3,1
275,446,299,671,6,8,1
282,190,195,192,67,4,0
422,362,277,455,17,7,0
388,12,323,206,9,3,0
298,176,223,149,67,4,0
244,191,58,140,32,1,0
386,107,359,213,9,3,1
462,338,308,351,17,7,0
224,178,112,205,32,1,1
399,345,227,467,17,7,0
418,286,387,293,17,7,0
155,94,132,124,32,1,0
234,177,145,96,66,2,0
230,226,91,243,32,1,0
194,207,186,600,5,6,0
216,163,85,140,32,1,0
435,182,331,97,9,3,0
174,103,55,23,32,1,0
264,215,134,222,32,1,1
211,171,89,125,32,1,0
142,476,365,749,7,5,1
268,220,67,173,32,1,0
344,107,320,9,9,3,0
300,229,177,280,32,1,0
228,181,156,315,66,2,0
451,53,383,128,9,3,0
194,214,179,159,67,4,0
302,261,139,188,66,2,0
77,48,91,555,5,6,0
264,93,154,189,32,1,0
226,167,56,120,32,1,0
260,158,229,148,67,4,0
274,141,162,190,66,2,0
335,294,211,329,66,2,0
445,337,296,370,17,7,0
375,283,225,253,17,7,0
226,189,164,41,66,2,0
339,198,157,237,66,2,0
146,90,74,408,5,6,1
207,182,141,157,32,1,0
249,209,163,225,67,4,1
409,231,466,179,17,7,0
319,281,237,331,66,2,0
158,158,51,473,5,6,1
241,238,161,216,67,4,0
224,233,203,176,67,4,0
391,84,297,164,9,3,1
257,21,241,210,9,3,0
125,18,27,138,32,1,0
346,340,344,217,17,7,0
241,207,166,237,67,4,1
129,127,42,182,32,1,0
274,241,77,235,32,1,0
247,145,89,177,32,1,0
280,200,176,271,66,2,0
300,223,145,266,32,1,0
260,154,94,256,32,1,0
99,120,19,328,5,6,1
453,415,446,666,6,8,1
366,326,264,316,17,7,1
219,131,67,64,32,1,0
117,87,120,455,5,6,0
238,211,147,86,32,1,0
56,22,47,202,32,1,0
131,84,442,60,9,3,0
298,212,93,133,32,1,0
128,100,22,204,32,1,0
309,140,67,179,32,1,0
280,219,145,251,32,1,1
274,159,167,15,66,2,0
127,46,9,565,5,6,0
216,2,160,258,32,1,0
343,281,241,333,66,2,0
402,84,456,35,9,3,0
251,220,162,109,66,2,0
261,219,174,220,67,4,1
384,259,151,323,66,2,0
105,13,6,506,5,6,1
79,102,77,145,32,1,0
161,159,107,242,32,1,0
289,191,141,120,67,4,0
257,208,210,220,66,2,0
151,60,306,462,5,6,0
190,69,151,255,32,1,0
146,140,131,185,32,1,0
226,145,184,30,66,2,0
231,187,206,152,67,4,0
251,172,94,205,32,1,1
323,223,130,216,66,2,0
384,273,221,286,17,7,0
259,167,49,234,32,1,0
294,199,158,187,66,2,1
387,109,457,174,9,3,0
297,212,188,259,66,2,0
371,464,384,775,6,8,1
416,320,261,542,17,7,0
323,262,137,246,17,7,0
188,176,379,648,7,5,0
189,167,88,121,32,1,0
259,236,138,239,32,1,0
357,304,190,305,17,7,0
235,169,210,188,67,4,0
174,66,93,381,5,6,0
559,372,460,352,17,7,0
347,261,245,253,66,2,0
333,221,253,309,66,2,0
351,124,282,196,9,3,1
234,85,136,30,66,2,0
232,254,132,239,32,1,0
216,494,346,419,7,5,0
319,439,367,705,6,8,1
106,88,105,233,32,1,0
281,124,123,240,32,1,0
261,185,132,438,32,1,0
289,180,115,358,32,1,0
202,117,51,501,5,6,1
163,107,149,174,32,1,0
452,285,267,300,17,7,0
303,269,243,258,66,2,0
184,442,283,712,7,5,1
261,179,53,150,32,1,0
243,196,147,190,32,1,1
228,129,104,158,32,1,0
253,385,274,640,6,8,1
101,101,352,676,7,5,0
87,102,282,418,5,6,0
208,162,41,130,32,1,0
273,227,137,208,32,1,0
183,163,74,121,32,1,0
351,378,315,583,6,8,0
227,146,91,32,32,1,0
423,388,320,397,17,7,0
300,255,178,228,66,2,0
488,88,602,29,9,3,0
359,314,235,365,17,7,0
178,85,400,373,9,3,0
317,189,164,197,66,2,0
454,513,370,739,6,8,1
129,416,334,709,7,5,1
350,278,188,186,66,2,0
256,216,110,192,32,1,0
152,88,90,481,5,6,1
222,193,28,262,32,1,0
156,115,105,94,32,1,0
123,92,87,590,5,6,1
95,49,356,121,9,3,0
219,101,3,193,32,1,0
409,356,317,395,17,7,0
301,222,162,237,66,2,1
225,177,115,217,32,1,1
297,202,115,173,32,1,0
313,265,196,97,67,4,0
380,261,221,297,17,7,0
223,161,140,29,66,2,0
244,243,191,142,67,4,0
133,101,3,160,32,1,0
394,323,333,320,17,7,0
288,136,65,78,32,1,0
306,214,241,401,66,2,0
267,203,125,155,32,1,0
283,206,130,162,66,2,0
290,162,125,256,66,2,0
210,160,99,187,32,1,1
368,282,235,285,17,7,1
234,136,148,131,66,2,0
253,177,94,227,32,1,1
104,70,80,107,32,1,0
242,170,166,231,66,2,0
273,195,34,39,32,1,0
223,167,125,248,32,1,0
247,152,157,156,66,2,0
270,221,117,274,32,1,0
190,220,138,251,32,1,0
132,110,442,563,7,5,0
261,207,61,262,32,1,0
269,218,162,284,32,1,0
223,175,145,185,32,1,0
358,318,250,358,17,7,1
323,45,139,146,66,2,0
151,22,473,194,9,3,0
187,43,39,566,5,6,0
355,258,183,242,17,7,0
278,181,137,188,66,2,1
273,430,349,714,6,8,1
122,110,95,134,32,1,0
303,265,231,306,66,2,0
288,213,89,45,32,1,0
214,168,125,82,66,2,0
142,307,315,672,7,5,0
240,179,99,181,32,1,1
247,175,153,80,66,2,0
188,144,92,207,32,1,0
271,172,165,239,66,2,0
289,133,359,216,9,3,0
312,156,134,217,66,2,0
252,83,294,83,9,3,0
278,251,98,125,32,1,0
242,141,118,220,32,1,0
365,55,320,147,9,3,1
122,72,446,339,9,3,0
294,176,151,279,66,2,0
328,217,173,195,66,2,0
317,196,77,172,32,1,0
410,11,326,189,9,3,0
269,155,96,90,32,1,0
260,127,103,131,32,1,0
267,198,175,179,67,4,1
347,44,357,182,9,3,0
213,193,153,240,32,1,0
316,240,213,271,66,2,0
233,220,171,169,67,4,0
460,415,450,799,6,8,0
354,496,454,744,6,8,0
317,159,196,153,67,4,0
177,140,67,194,32,1,0
292,387,265,682,6,8,1
276,190,166,75,66,2,0
137,63,81,366,5,6,1
376,266,229,245,17,7,0
225,450,499,655,6,8,0
258,195,166,195,67,4,1
109,75,36,157,32,1,0
269,183,131,207,32,1,0
192,212,218,289,67,4,0
501,212,470,231,17,7,0
276,143,20,182,32,1,0
325,268,249,222,66,2,0
233,129,271,158,67,4,0
177,188,31,175,32,1,0
272,203,177,196,67,4,1
204,186,118,110,32,1,0
276,87,231,150,9,3,1
259,219,150,63,66,2,0
206,182,169,228,32,1,0
210,489,337,704,6,8,0
268,222,130,234,32,1,1
201,162,159,168,32,1,0
257,100,103,87,32,1,0
329,234,315,345,66,2,0
318,404,316,700,6,8,1
280,165,193,185,67,4,0
248,145,128,213,32,1,0
388,349,301,371,17,7,0
295,184,112,134,32,1,0
333,214,201,56,67,4,0
133,46,71,257,32,1,0
300,429,288,699,6,8,1
205,158,19,54,32,1,0
232,151,125,70,66,2,0
129,112,89,630,5,6,1
308,244,154,123,66,2,0
276,204,168,204,67,4,0
245,169,41,38,32,1,0
244,172,107,255,32,1,0
262,260,162,287,32,1,0
168,207,226,676,7,5,0
478,315,211,273,17,7,0
326,116,241,203,66,2,0
346,296,270,289,17,7,0
126,136,151,296,32,1,0
346,306,274,318,17,7,0
180,337,219,610,7,5,1
305,201,192,132,67,4,0
547,536,501,780,6,8,0
147,182,180,399,5,6,0
302,155,142,195,66,2,0
222,110,146,185,32,1,0
133,23,346,193,9,3,0
292,218,139,110,32,1,0
122,354,279,632,7,5,1
368,105,242,142,9,3,0
134,268,423,565,7,5,0
246,125,9,86,32,1,0
403,258,344,221,17,7,0
322,277,103,284,17,7,0
273,189,134,69,66,2,0
302,295,194,317,66,2,0
294,148,109,49,66,2,0
81,90,159,162,32,1,0
285,202,213,235,66,2,0
458,99,381,53,9,3,0
265,192,158,228,66,2,1
257,62,294,78,9,3,0
413,475,390,771,6,8,1
494,235,423,153,17,7,0
295,263,118,284,32,1,0
240,189,178,146,67,4,0
254,131,134,181,32,1,0
252,176,154,77,66,2,0
127,94,4,509,5,6,1
245,183,155,216,66,2,1
299,269,207,293,66,2,0
201,119,133,189,32,1,0
401,28,287,176,9,3,0
116,113,20,203,32,1,0
322,108,169,204,66,2,0
411,296,260,328,17,7,0
337,79,198,161,67,4,0
110,108,12,227,32,1,0
378,253,346,218,17,7,0
